date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:24	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2014:47:23%20GMT	http://netelsan.com.tr/robots.txt		(from )
17:47:32	167111/167111	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:24%20GMT	http://netelsan.com.tr/	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index.html	(from )
17:47:33	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2021%20Nov%202022%2014:47:33%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/SAHIL/Desktop/netelsan/www.googletagmanager.com/gtm.05445.delayed	(from http://netelsan.com.tr/)
17:47:34	27526/27526	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202017%2012:54:57%20GMT	http://netelsan.com.tr/css/font-awesome.min.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/css/font-awesome.min.css	(from http://netelsan.com.tr/)
17:47:34	16571/16571	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:32%20GMT	https://netelsan.com.tr/?/rss/news	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexcda9.html	(from http://netelsan.com.tr/)
17:47:35	51349/51349	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202017%2012:54:58%20GMT	http://netelsan.com.tr/css/ionicons.min.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/css/ionicons.min.css	(from http://netelsan.com.tr/)
17:47:35	13594/13594	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:33%20GMT	https://netelsan.com.tr/?/rss/dekoratif-cam-cesitleri	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index83d3.html	(from http://netelsan.com.tr/)
17:47:36	4704/4704	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202017%2012:54:57%20GMT	http://netelsan.com.tr/css/flaticon.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/css/flaticon.css	(from http://netelsan.com.tr/)
17:47:36	4237/4237	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:33%20GMT	https://netelsan.com.tr/?/rss/elektro-mekanik-akilli-kilit	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexc398.html	(from http://netelsan.com.tr/)
17:47:37	34369/34369	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:33%20GMT	https://netelsan.com.tr/?/rss/netelsan-building-communication-systems	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index8cf2.html	(from http://netelsan.com.tr/)
17:47:37	99975/99975	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202017%2012:54:57%20GMT	http://netelsan.com.tr/css/bootstrap.min.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/css/bootstrap.min.css	(from http://netelsan.com.tr/)
17:47:37	5330/5330	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:35%20GMT	https://netelsan.com.tr/?/rss/elektro-mekanik-barelli-full-akilli-kilit	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index14f7.html	(from http://netelsan.com.tr/)
17:47:38	4075/4075	---M--	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202019%2012:01:41%20GMT	http://netelsan.com.tr/fonts/lato/stylesheet-lato.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/fonts/lato/stylesheet-lato.css	(from http://netelsan.com.tr/)
17:47:38	7204/7204	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:36%20GMT	https://netelsan.com.tr/?/rss/akilli-ev-sistemleri	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index63d9.html	(from http://netelsan.com.tr/)
17:47:39	6592/6592	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:36%20GMT	https://netelsan.com.tr/?/rss/hirsiz-alarm-sistemleri	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index5df5.html	(from http://netelsan.com.tr/)
17:47:39	5285/5285	---M--	200	added ('OK')	text/css	date:Wed,%2006%20Mar%202019%2012:02:27%20GMT	http://netelsan.com.tr/css/stylesheet-os.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/css/stylesheet-os.css	(from http://netelsan.com.tr/)
17:47:39	4300/4300	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:37%20GMT	https://netelsan.com.tr/?/rss/kapi-giris-sistemleri	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index8eae.html	(from http://netelsan.com.tr/)
17:47:39	32094/32094	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:37%20GMT	https://netelsan.com.tr/?/rss/yangin-algilama-sistemleri	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index824c.html	(from http://netelsan.com.tr/)
17:47:39	5350/5350	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:38%20GMT	https://netelsan.com.tr/?/rss/goruntulu-sistem-aksesuarlari	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexed68.html	(from http://netelsan.com.tr/)
17:47:39	2101/2101	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Mar%202017%2012:54:57%20GMT	http://netelsan.com.tr/css/component-side-men.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/css/component-side-men.css	(from http://netelsan.com.tr/)
17:47:39	5112/5112	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:38%20GMT	https://netelsan.com.tr/?/rss/armaturler	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexcac2.html	(from http://netelsan.com.tr/)
17:47:40	107161/107161	---M--	200	added ('OK')	text/css	date:Mon,%2015%20Nov%202021%2009:49:24%20GMT	http://netelsan.com.tr/css/plug-css.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/css/plug-css.css	(from http://netelsan.com.tr/)
17:47:40	19033/19033	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:38%20GMT	https://netelsan.com.tr/?/rss/yangin-algilama-sistemleri-2	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexf565.html	(from http://netelsan.com.tr/)
17:47:40	18956/18956	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:39%20GMT	https://netelsan.com.tr/?/rss/armaturler2	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index19c1.html	(from http://netelsan.com.tr/)
17:47:44	380326/380326	---M--	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2007:39:45%20GMT	http://netelsan.com.tr/css/style.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/css/style.css	(from http://netelsan.com.tr/)
17:47:45	18970/18970	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:39%20GMT	https://netelsan.com.tr/?/rss/armaturler3	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index7272.html	(from http://netelsan.com.tr/)
17:47:45	10424/10424	---M--	200	added ('OK')	text/css	date:Wed,%2010%20May%202017%2014:43:39%20GMT	http://netelsan.com.tr/fancybox/jquery.fancybox.min.css	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/fancybox/jquery.fancybox.min.css	(from http://netelsan.com.tr/)
17:47:46	23692/23692	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:40%20GMT	https://netelsan.com.tr/?/rss/armaturler5	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index0e9e.html	(from http://netelsan.com.tr/)
17:47:46	22836/22836	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:39%20GMT	https://netelsan.com.tr/?/rss/armaturler4	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexbb13.html	(from http://netelsan.com.tr/)
17:47:47	1150/1150	---M--	200	added ('OK')	image/x-icon	date:Wed,%2006%20Mar%202019%2011:11:49%20GMT	http://netelsan.com.tr/images/favicon.ico	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/images/favicon.ico	(from http://netelsan.com.tr/)
17:47:47	23010/23010	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:44%20GMT	https://netelsan.com.tr/?/rss/armaturler6	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index37d9.html	(from http://netelsan.com.tr/)
17:47:48	8029/8029	---M--	200	added ('OK')	application/javascript	date:Mon,%2013%20Mar%202017%2012:59:43%20GMT	http://netelsan.com.tr/js/AC_RunActiveContent.js	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/js/AC_RunActiveContent.js	(from http://netelsan.com.tr/)
17:47:49	23168/23168	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:45%20GMT	https://netelsan.com.tr/?/rss/armaturler8	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexec2f.html	(from http://netelsan.com.tr/)
17:47:49	24055/24055	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:45%20GMT	https://netelsan.com.tr/?/rss/armaturler7	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexb9f1.html	(from http://netelsan.com.tr/)
17:47:49	24492/24492	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:46%20GMT	https://netelsan.com.tr/?/rss/armaturler9	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index2538.html	(from http://netelsan.com.tr/)
17:47:49	24753/24753	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:47%20GMT	https://netelsan.com.tr/?/rss/armaturler11	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index8fd3.html	(from http://netelsan.com.tr/)
17:47:49	3680/3680	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:48%20GMT	https://netelsan.com.tr/?/rss/duvar-aplikleri	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index626c.html	(from http://netelsan.com.tr/)
17:47:49	9538/9538	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a4fa9d9030b6f166c9a025fe8520eeca%22	https://use.fontawesome.com/d0d3654300.js	C:/Users/SAHIL/Desktop/netelsan/use.fontawesome.com/d0d3654300.js	(from http://netelsan.com.tr/)
17:47:49	24189/24189	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:48%20GMT	https://netelsan.com.tr/?/rss/armaturler10	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexe6d2.html	(from http://netelsan.com.tr/)
17:47:50	7209/7209	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:48%20GMT	https://netelsan.com.tr/?/rss/smart-house-systems	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index17f7.html	(from http://netelsan.com.tr/)
17:47:51	3355/3355	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:48%20GMT	https://netelsan.com.tr/?/rss/door-entry-systems	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index986a.html	(from http://netelsan.com.tr/)
17:47:54	31340/31340	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:49%20GMT	https://netelsan.com.tr/?/rss/fire-dedection-systems	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index19f1.html	(from http://netelsan.com.tr/)
17:47:54	18008/18008	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:49%20GMT	https://netelsan.com.tr/?/rss/fire-dedection-systems-2	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexf12e.html	(from http://netelsan.com.tr/)
17:47:55	5727/5727	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:53%20GMT	https://netelsan.com.tr/?/rss/armaturs	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index57e0.html	(from http://netelsan.com.tr/)
17:47:56	105267/105267	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2021%20Nov%202022%2014:47:54%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/SAHIL/Desktop/netelsan/connect.facebook.net/en_US/fbevents.js	(from http://netelsan.com.tr/)
17:47:57	71807/71807	---M--	200	added ('OK')	application/javascript	date:Mon,%2013%20Mar%202017%2012:59:52%20GMT	http://netelsan.com.tr/js/general/jquery-1.4.2.min.js	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/js/general/jquery-1.4.2.min.js	(from http://netelsan.com.tr/)
17:47:58	7329/7329	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Nov%202021%2014:00:25%20GMT	http://netelsan.com.tr/images/logo.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/images/logo.png	(from http://netelsan.com.tr/)
17:47:58	17744/17744	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:54%20GMT	https://netelsan.com.tr/?/rss/armaturs2	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexef99.html	(from http://netelsan.com.tr/)
17:47:58	19855/19855	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:56%20GMT	https://netelsan.com.tr/?/rss/armaturs3	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index1577.html	(from http://netelsan.com.tr/)
17:47:58	50230/50230	---MC-	200	added ('OK')	text/javascript	date:Tue,%2027%20Sep%202022%2022:01:05%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/SAHIL/Desktop/netelsan/www.google-analytics.com/analytics.js	(from http://netelsan.com.tr/)
17:47:59	15382/15382	---M--	200	added ('OK')	image/gif	date:Mon,%2013%20Mar%202017%2012:58:20%20GMT	http://netelsan.com.tr/images/Preloader_2.gif	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/images/Preloader_2.gif	(from http://netelsan.com.tr/)
17:48:00	22684/22684	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:57%20GMT	https://netelsan.com.tr/?/rss/armaturs5	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexe51b.html	(from http://netelsan.com.tr/)
17:48:00	19524/19524	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:57%20GMT	https://netelsan.com.tr/?/rss/armaturs4	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index58f4.html	(from http://netelsan.com.tr/)
17:48:00	21800/21800	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:57%20GMT	https://netelsan.com.tr/?/rss/armaturs6	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index4fdc.html	(from http://netelsan.com.tr/)
17:48:00	21707/21707	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:59%20GMT	https://netelsan.com.tr/?/rss/armaturs8	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexa766.html	(from http://netelsan.com.tr/)
17:48:00	135134/135134	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:59%20GMT	https://netelsan.com.tr/index-en.php	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index-en.html	(from http://netelsan.com.tr/)
17:48:04	24351/24351	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:59%20GMT	https://netelsan.com.tr/?/rss/armaturs7	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index4486.html	(from http://netelsan.com.tr/)
17:48:05	24822/24822	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:59%20GMT	https://netelsan.com.tr/?/rss/armaturs9	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index2b96.html	(from http://netelsan.com.tr/)
17:48:05	19351/19351	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:47:59%20GMT	https://netelsan.com.tr/?/rss/armaturs10	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index02bd.html	(from http://netelsan.com.tr/)
17:48:06	3453/3453	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:04%20GMT	https://netelsan.com.tr/?/rss/wall-sconce-lightings	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index1398.html	(from http://netelsan.com.tr/)
17:48:08	25083/25083	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:04%20GMT	https://netelsan.com.tr/?/rss/armaturs11	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index282a.html	(from http://netelsan.com.tr/)
17:48:08	20320/20320	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:05%20GMT	https://netelsan.com.tr/?/rss/video-villa-kits	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index98e1.html	(from http://netelsan.com.tr/)
17:48:10	3951/3951	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:07%20GMT	https://netelsan.com.tr/?/rss/phone-villa-kits	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexdb8c.html	(from http://netelsan.com.tr/)
17:48:10	33309/33309	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2008:51:47%20GMT	http://netelsan.com.tr/images/AnahtarPriz.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/images/AnahtarPriz.png	(from http://netelsan.com.tr/)
17:48:10	4683/4683	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:09%20GMT	https://netelsan.com.tr/?/rss/video-system-accessories	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index9d3c.html	(from http://netelsan.com.tr/)
17:48:12	636/636	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:09%20GMT	https://netelsan.com.tr/?/rss/switch-socket	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index0fa5.html	(from http://netelsan.com.tr/)
17:48:13	950/950	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:11%20GMT	https://netelsan.com.tr/?/rss/anahtar-priz	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexc5fd.html	(from http://netelsan.com.tr/)
17:48:17	62857/62857	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2010:13:31%20GMT	http://netelsan.com.tr/banner/11.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/banner/11.png	(from http://netelsan.com.tr/)
17:48:23	89074/89074	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:16%20GMT	http://netelsan.com.tr/?/netelsan-fiyat-listesi	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index5f80.html	(from http://netelsan.com.tr/)
17:48:24	47731/47731	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202019%2009:05:08%20GMT	http://netelsan.com.tr/banner/88.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/banner/88.png	(from http://netelsan.com.tr/)
17:48:24	71488/71488	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Nov%202021%2010:33:09%20GMT	http://netelsan.com.tr/images/Algan_Diafon.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/images/Algan_Diafon.png	(from http://netelsan.com.tr/)
17:48:24	159532/159532	---M--	200	added ('OK')	image/png	date:Wed,%2015%20May%202019%2010:37:27%20GMT	http://netelsan.com.tr/en.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/en.png	(from http://netelsan.com.tr/)
17:48:24	18495/18495	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202019%2012:35:19%20GMT	http://netelsan.com.tr/banner/44.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/banner/44.png	(from http://netelsan.com.tr/)
17:48:33	72086/72086	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202019%2009:05:13%20GMT	http://netelsan.com.tr/banner/66.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/banner/66.png	(from http://netelsan.com.tr/)
17:48:33	71861/71861	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202019%2009:05:07%20GMT	http://netelsan.com.tr/banner/77.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/banner/77.png	(from http://netelsan.com.tr/)
17:48:40	167111/167111	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:23%20GMT	http://netelsan.com.tr/?/	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index6666.html	(from http://netelsan.com.tr/)
17:48:43	49055/49055	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202019%2009:05:03%20GMT	http://netelsan.com.tr/banner/55.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/banner/55.png	(from http://netelsan.com.tr/)
17:48:44	95703/95703	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:23%20GMT	https://netelsan.com.tr/?/iptal-ve-iade-kosullari	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index25bb.html	(from http://netelsan.com.tr/)
17:48:50	81157/81157	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:33%20GMT	https://netelsan.com.tr/?/netelsan-kalite-politikamiz	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index5245.html	(from http://netelsan.com.tr/)
17:48:50	90934/90934	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202019%2009:05:12%20GMT	http://netelsan.com.tr/banner/33.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/banner/33.png	(from http://netelsan.com.tr/)
17:48:50	4167/4167	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Mar%202019%2012:19:47%20GMT	http://netelsan.com.tr/map.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/map.png	(from http://netelsan.com.tr/)
17:48:50	81895/81895	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:33%20GMT	https://netelsan.com.tr/?/netelsan-hakkinda	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexdd06.html	(from http://netelsan.com.tr/)
17:48:50	82033/82033	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:43%20GMT	https://netelsan.com.tr/?/netelsan-ar-ge	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexe0d7.html	(from http://netelsan.com.tr/)
17:48:53	5400/5400	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202019%2012:50:25%20GMT	http://netelsan.com.tr/1.jpg	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/1.jpg	(from http://netelsan.com.tr/)
17:48:53	81779/81779	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:50%20GMT	https://netelsan.com.tr/?/netelsan-pazarlama	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index7525.html	(from http://netelsan.com.tr/)
17:48:54	5860/5860	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202019%2012:38:14%20GMT	http://netelsan.com.tr/3.jpg	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/3.jpg	(from http://netelsan.com.tr/)
17:48:54	81101/81101	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:49%20GMT	https://netelsan.com.tr/?/netelsan-elektronik-teknik-servis	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index68e5.html	(from http://netelsan.com.tr/)
17:48:55	81422/81422	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:50%20GMT	https://netelsan.com.tr/?/netelsan-elektronik-uretim	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index8462.html	(from http://netelsan.com.tr/)
17:48:57	6116/6116	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202019%2012:38:12%20GMT	http://netelsan.com.tr/2.jpg	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/2.jpg	(from http://netelsan.com.tr/)
17:48:57	87800/87800	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:52%20GMT	https://netelsan.com.tr/?/netelsan-gizlilik-politikasi	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index5965.html	(from http://netelsan.com.tr/)
17:48:59	3572/3572	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Dec%202021%2012:52:14%20GMT	http://netelsan.com.tr/images/foot-logo.png	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/images/foot-logo.png	(from http://netelsan.com.tr/)
17:48:59	92654/92654	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:54%20GMT	https://netelsan.com.tr/?/kvkk-aydinlatma-metni	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index58fd.html	(from http://netelsan.com.tr/)
17:49:01	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2014:48:58%20GMT	http://netelsan.com.tr/info@netelsan.com.tr	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/info@netelsan.com.23.delayed	(from http://netelsan.com.tr/)
17:49:04	80811/80811	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:54%20GMT	https://netelsan.com.tr/?/netelsan-sunum	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/indexed28.html	(from http://netelsan.com.tr/)
17:49:04	81251/81251	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:57%20GMT	https://netelsan.com.tr/?/uzunnu-sunum	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index5508.html	(from http://netelsan.com.tr/)
17:49:28	391466/391466	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Aug%202019%2008:44:21%20GMT	http://netelsan.com.tr/sonn.jpg	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/sonn.jpg	(from http://netelsan.com.tr/)
17:49:28	77984/77984	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:49:00%20GMT	http://netelsan.com.tr/?/anahtar-priz	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index83bf.html	(from http://netelsan.com.tr/)
17:49:30	9174/9174	---M--	200	added ('OK')	application/javascript	date:Mon,%2013%20Mar%202017%2012:59:48%20GMT	http://netelsan.com.tr/js/modernizr.custom-resmenu.js	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/js/modernizr.custom-resmenu.js	(from http://netelsan.com.tr/)
17:49:31	87562/87562	---MC-	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2014:48:58%20GMT	https://netelsan.com.tr/?/akilli-ev-sistemleri/akilli-ev-guvenlik-sistemleri	C:/Users/SAHIL/Desktop/netelsan/netelsan.com.tr/index47fb.html	(from http://netelsan.com.tr/)
